feature,importance_mean,importance_std,p_value,significant_0_05
firm1*price_cubed_rolling_std_20,0.27,0.5820601084503608,2.2724282312373114e-10,True
macro2*price_lag_1_rolling_min_20,0.27,0.5906303591126407,3.831628946772261e-10,True
firm3*macro2_cubed_rolling_max_20,0.27,0.5181140907708215,2.2367903126653287e-12,True
firm1*macro2_cubed_rolling_max_20,0.265,0.5158541728416969,4.137289993444443e-12,True
firm2*firm3_cubed_rolling_max_20,0.26,0.4832885672100876,5.423969156802968e-13,True
firm1*firm3_cubed_rolling_ret_20,0.255,0.5581511115429066,3.9133588743119775e-10,True
firm1*price_squared_rolling_max_20,0.255,0.5012296437551292,6.228973186455424e-12,True
firm1*macro2_squared_rolling_range_20,0.25,0.5559183628291597,6.785216953250391e-10,True
firm1*price_cubed_rolling_range_20,0.25,0.5468043296046328,3.8129525001408e-10,True
price/firm3_squared_rolling_max_20,0.25,0.4885626544637683,4.882757740197483e-12,True
price_cubed_rolling_ret_20,0.245,0.4859586185000457,9.077415005057015e-12,True
firm2_cubed_rolling_min_20,0.245,0.4755055495345891,3.645311187056791e-12,True
firm1*macro2_cubed_rolling_ret_20,0.24,0.48328856721008856,1.680725940074564e-11,True
price/macro2_cubed_rolling_max_20,0.24,0.49357683338287023,3.873053808786284e-11,True
firm1_cubed_rolling_min_20,0.235,0.5488910702818695,3.4464656262543407e-09,True
firm2*macro2_cubed_rolling_max_20,0.235,0.5396583695069452,1.9959787919066023e-09,True
firm_id_82,0.23,0.5371617201251778,3.4361277856219957e-09,True
firm3*macro2_cubed_rolling_min_20,0.23,0.498338949453797,2.7256780786272715e-10,True
firm1*macro2_cubed_rolling_min_20,0.225,0.48533778321813614,2.3216587855760832e-10,True
firm2*firm3_cubed_rolling_ret_20,0.225,0.4641683544863132,4.370436607051261e-11,True
firm3*macro2_squared_rolling_range_20,0.22,0.482456028147103,4.1837438134180777e-10,True
macro2_lag_1_rolling_min_20,0.22,0.46115433054771937,8.053360529233358e-11,True
price_cubed_rolling_std_20,0.215,0.5000251249968751,3.0057056986391512e-09,True
firm1_cubed_rolling_high/low_20,0.215,0.43557274718518846,2.142089583345179e-11,True
price/firm2_cubed_rolling_min_20,0.215,0.4238789530445817,7.062583990081676e-12,True
price/macro2_squared_rolling_std_20,0.21,0.5071350211218322,9.659612661816038e-09,True
firm1*price_cubed_rolling_ret_20,0.21,0.47648208348205184,1.3425380001691787e-09,True
firm2*macro2_cubed_rolling_min_20,0.21,0.47648208348205184,1.3425380001691787e-09,True
price/firm2_squared_rolling_range_20,0.21,0.4971274267146803,5.253817112751411e-09,True
price_rolling_min_20,0.21,0.46581640656283846,6.230017304626872e-10,True
firm1*firm2_squared_rolling_range_20,0.21,0.4869141886777159,2.7266081811029892e-09,True
firm3*price_cubed_rolling_ret_20,0.205,0.42882918786133095,7.449797706149596e-11,True
firm3_cubed_rolling_max_20,0.205,0.47338723830172524,2.3907506045219342e-09,True
firm2*price_squared_rolling_max_20,0.2,0.47021859558953055,4.240656489499766e-09,True
macro2*price_cubed_rolling_std_20,0.2,0.4594075275633923,2.0136163566347446e-09,True
price/firm3_cubed_rolling_max_20,0.195,0.43349114508179065,6.718139161355252e-10,True
price_cubed_rolling_range_20,0.195,0.444932381514992,1.6163472952482896e-09,True
price/firm1_cubed_rolling_high/low_20,0.19,0.4180596480727766,4.7035853145462e-10,True
price/firm1_cubed_rolling_max_20,0.19,0.42991175908901913,1.2241402256964674e-09,True
firm3*price_cubed_rolling_range_20,0.185,0.4919196322806351,1.399897964127299e-07,True
macro2_squared_rolling_range_20,0.185,0.41428633314308744,8.633028552880056e-10,True
firm2_cubed_rolling_high/low_20,0.185,0.48159596485729994,8.05720574719821e-08,True
price/firm3_cubed_rolling_min_20,0.18,0.39798487383190173,5.571310442984983e-10,True
price/firm1_cubed_rolling_min_20,0.18,0.42248368289385796,4.021566442311251e-09,True
price/firm2_cubed_rolling_high/low_20,0.175,0.41863021424809654,7.251149652333334e-09,True
macro2*price_squared_rolling_max_20,0.17,0.426626359067576,2.958268925450982e-08,True
firm3_cubed_rolling_high/low_20,0.17,0.3896912835597073,1.8822472219195163e-09,True
firm3*price_squared_rolling_max_20,0.17,0.4146803576189436,1.302937044936357e-08,True
macro2*price_cubed_rolling_range_20,0.16,0.3809535774089855,6.2787239115814865e-09,True
price/firm1_squared_rolling_range_20,0.16,0.39392369743008016,1.7102659408227765e-08,True
firm2*price_cubed_rolling_high/low_20,0.16,0.41866022250692503,9.227229050391498e-08,True
firm2*price_cubed_rolling_std_20,0.155,0.37640857732712135,1.1414659853901882e-08,True
firm2_cubed_rolling_ret_20,0.155,0.40222371834340026,7.406739702035544e-08,True
price/macro2_cubed_rolling_avg_20,0.155,0.38953006089608694,3.0777295493743085e-08,True
firm1*firm2_cubed_rolling_max_20,0.155,0.40222371834339943,7.406739702035544e-08,True
price/macro2_squared_rolling_max_20,0.15,0.37174044005713175,2.0689660496466656e-08,True
